game_id,pfr_game_id,season,game_type,week,player,pfr_player_id,position,team,opponent,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
2024_01_ARI_BUF,202409080buf,2024,REG,1,Spencer Brown,BrowSp00,T,BUF,ARI,62,1,0,0,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,O'Cyrus Torrence,TorrOC00,G,BUF,ARI,62,1,0,0,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,Dion Dawkins,DawkDi00,T,BUF,ARI,62,1,0,0,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,David Edwards,EdwaDa01,G,BUF,ARI,62,1,0,0,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,Josh Allen,AlleJo02,QB,BUF,ARI,62,1,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Connor McGovern,McGoCo01,C,BUF,ARI,62,1,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Dalton Kincaid,KincDa00,TE,BUF,ARI,52,0.84,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Keon Coleman,ColeKe02,WR,BUF,ARI,45,0.73,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,James Cook,CookJa01,RB,BUF,ARI,38,0.61,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Mack Hollins,HollMa00,WR,BUF,ARI,36,0.58,0,0,10,0.37
2024_01_ARI_BUF,202409080buf,2024,REG,1,Dawson Knox,KnoxDa00,TE,BUF,ARI,36,0.58,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Khalil Shakir,ShakKh00,WR,BUF,ARI,33,0.53,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Curtis Samuel,SamuCu00,WR,BUF,ARI,17,0.27,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Ty Johnson,JohnTy02,RB,BUF,ARI,14,0.23,0,0,8,0.29
2024_01_ARI_BUF,202409080buf,2024,REG,1,Marquez Valdes-Scantling,ValdMa00,WR,BUF,ARI,13,0.21,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Alec Anderson,AndeAl01,G,BUF,ARI,10,0.16,0,0,12,0.44
2024_01_ARI_BUF,202409080buf,2024,REG,1,Quintin Morris,MorrQu00,TE,BUF,ARI,6,0.1,0,0,23,0.85
2024_01_ARI_BUF,202409080buf,2024,REG,1,Ray Davis,DaviRa04,RB,BUF,ARI,6,0.1,0,0,5,0.18
2024_01_ARI_BUF,202409080buf,2024,REG,1,Reggie Gilliam,GillRe00,FB,BUF,ARI,4,0.06,0,0,23,0.85
2024_01_ARI_BUF,202409080buf,2024,REG,1,Taylor Rapp,RappTa00,SS,BUF,ARI,0,0,61,1,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Damar Hamlin,HamlDa00,SS,BUF,ARI,0,0,61,1,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Terrel Bernard,BernTe00,LB,BUF,ARI,0,0,61,1,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Rasul Douglas,DougRa00,CB,BUF,ARI,0,0,61,1,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Christian Benford,BenfCh00,CB,BUF,ARI,0,0,61,1,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Cameron Lewis,LewiCa00,FS,BUF,ARI,0,0,55,0.9,10,0.37
2024_01_ARI_BUF,202409080buf,2024,REG,1,Dorian Williams,WillDo04,LB,BUF,ARI,0,0,52,0.85,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Ed Oliver,OlivEd00,DT,BUF,ARI,0,0,50,0.82,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Gregory Rousseau,RousGr00,DE,BUF,ARI,0,0,48,0.79,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,DaQuan Jones,JoneDa04,DT,BUF,ARI,0,0,45,0.74,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,A.J. Epenesa,EpenAJ00,DE,BUF,ARI,0,0,38,0.62,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Von Miller,MillVo00,DE,BUF,ARI,0,0,29,0.48,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Austin Johnson,JohnAu01,DT,BUF,ARI,0,0,13,0.21,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Ja'Marcus Ingram,IngrJa00,CB,BUF,ARI,0,0,11,0.18,21,0.77
2024_01_ARI_BUF,202409080buf,2024,REG,1,Casey Toohill,ToohCa00,DE,BUF,ARI,0,0,11,0.18,13,0.48
2024_01_ARI_BUF,202409080buf,2024,REG,1,DeWayne Carter,CartDe03,DT,BUF,ARI,0,0,7,0.11,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Taron Johnson,JohnTa01,CB,BUF,ARI,0,0,7,0.11,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Baylon Spector,SpecBa00,LB,BUF,ARI,0,0,0,0,21,0.77
2024_01_ARI_BUF,202409080buf,2024,REG,1,Nicholas Morrow,MorrNi00,LB,BUF,ARI,0,0,0,0,17,0.63
2024_01_ARI_BUF,202409080buf,2024,REG,1,Kameron Cline,ClinKa00,DE,BUF,ARI,0,0,0,0,17,0.63
2024_01_ARI_BUF,202409080buf,2024,REG,1,Tyler Bass,BassTy00,K,BUF,ARI,0,0,0,0,13,0.48
2024_01_ARI_BUF,202409080buf,2024,REG,1,Sam Martin,MartSa01,P,BUF,ARI,0,0,0,0,10,0.37
2024_01_ARI_BUF,202409080buf,2024,REG,1,Kaiir Elam,ElamKa00,CB,BUF,ARI,0,0,0,0,9,0.33
2024_01_ARI_BUF,202409080buf,2024,REG,1,Mike Edwards,EdwaMi01,FS,BUF,ARI,0,0,0,0,9,0.33
2024_01_ARI_BUF,202409080buf,2024,REG,1,Brandon Codrington,CodrBr00,CB,BUF,ARI,0,0,0,0,8,0.29
2024_01_ARI_BUF,202409080buf,2024,REG,1,Reid Ferguson,FergRe00,LS,BUF,ARI,0,0,0,0,8,0.29
2024_01_ARI_BUF,202409080buf,2024,REG,1,Tylan Grable,GrabTy00,T,BUF,ARI,0,0,0,0,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,Paris Johnson,JohnPa03,T,ARI,BUF,61,1,0,0,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Evan Brown,BrowEv00,C,ARI,BUF,61,1,0,0,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Hjalte Froholdt,FrohHj00,C,ARI,BUF,61,1,0,0,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Will Hernandez,HernWi00,G,ARI,BUF,61,1,0,0,3,0.11
2024_01_ARI_BUF,202409080buf,2024,REG,1,Kyler Murray,MurrKy00,QB,ARI,BUF,61,1,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Marvin Harrison Jr.,HarrMa09,WR,ARI,BUF,55,0.9,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Trey McBride,McBrTr01,TE,ARI,BUF,52,0.85,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Michael Wilson,WilsMi02,WR,ARI,BUF,49,0.8,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,James Conner,ConnJa00,RB,ARI,BUF,41,0.67,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Kelvin Beachum,BeacKe00,T,ARI,BUF,39,0.64,0,0,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Greg Dortch,DortGr01,WR,ARI,BUF,37,0.61,0,0,3,0.11
2024_01_ARI_BUF,202409080buf,2024,REG,1,Elijah Higgins,HiggEl00,TE,ARI,BUF,25,0.41,0,0,10,0.37
2024_01_ARI_BUF,202409080buf,2024,REG,1,Jonah Williams,WillJo10,T,ARI,BUF,22,0.36,0,0,1,0.04
2024_01_ARI_BUF,202409080buf,2024,REG,1,Tip Reiman,ReimTi00,TE,ARI,BUF,20,0.33,0,0,11,0.41
2024_01_ARI_BUF,202409080buf,2024,REG,1,Emari Demercado,DemeEm00,RB,ARI,BUF,13,0.21,0,0,8,0.3
2024_01_ARI_BUF,202409080buf,2024,REG,1,Trey Benson,BensTr01,RB,ARI,BUF,8,0.13,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Zach Pascal,PascZa00,WR,ARI,BUF,4,0.07,0,0,17,0.63
2024_01_ARI_BUF,202409080buf,2024,REG,1,Chris Moore,MoorCh00,WR,ARI,BUF,1,0.02,0,0,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Budda Baker,BakeBu00,SS,ARI,BUF,0,0,62,1,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,Sean Murphy-Bunting,BuntSe00,CB,ARI,BUF,0,0,62,1,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,Jalen Thompson,ThomJa04,FS,ARI,BUF,0,0,62,1,1,0.04
2024_01_ARI_BUF,202409080buf,2024,REG,1,Kyzir White,WhitKy00,LB,ARI,BUF,0,0,62,1,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Starling Thomas,ThomSt01,CB,ARI,BUF,0,0,51,0.82,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Justin Jones,JoneJu03,DT,ARI,BUF,0,0,43,0.69,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,Zaven Collins,CollZa00,LB,ARI,BUF,0,0,43,0.69,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Dennis Gardeck,GardDe01,LB,ARI,BUF,0,0,40,0.64,8,0.3
2024_01_ARI_BUF,202409080buf,2024,REG,1,Mack Wilson,WilsMa03,LB,ARI,BUF,0,0,39,0.63,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Garrett Williams,WillGa00,CB,ARI,BUF,0,0,38,0.61,5,0.19
2024_01_ARI_BUF,202409080buf,2024,REG,1,Bilal Nichols,NichBi00,DT,ARI,BUF,0,0,27,0.43,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,Dante Stills,StilDa01,DT,ARI,BUF,0,0,25,0.4,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,Roy Lopez,LopeRo00,NT,ARI,BUF,0,0,23,0.37,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,L.J. Collier,CollLJ00,DT,ARI,BUF,0,0,22,0.35,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Xavier Thomas,ThomXa01,LB,ARI,BUF,0,0,18,0.29,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,Khyiris Tonga,TongKh00,NT,ARI,BUF,0,0,16,0.26,0,0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Victor Dimukeje,DimuVi00,LB,ARI,BUF,0,0,13,0.21,17,0.63
2024_01_ARI_BUF,202409080buf,2024,REG,1,Owen Pappoe,PappOw00,LB,ARI,BUF,0,0,12,0.19,23,0.85
2024_01_ARI_BUF,202409080buf,2024,REG,1,Max Melton,MeltMa00,CB,ARI,BUF,0,0,11,0.18,17,0.63
2024_01_ARI_BUF,202409080buf,2024,REG,1,Krys Barnes,BarnKr00,LB,ARI,BUF,0,0,10,0.16,23,0.85
2024_01_ARI_BUF,202409080buf,2024,REG,1,Kei'Trel Clark,ClarKe02,CB,ARI,BUF,0,0,4,0.06,8,0.3
2024_01_ARI_BUF,202409080buf,2024,REG,1,Dadrion Taylor-Demerson,TaylDa02,FS,ARI,BUF,0,0,0,0,21,0.78
2024_01_ARI_BUF,202409080buf,2024,REG,1,Joey Blount,BlouJo00,FS,ARI,BUF,0,0,0,0,17,0.63
2024_01_ARI_BUF,202409080buf,2024,REG,1,DeeJay Dallas,DallDe00,RB,ARI,BUF,0,0,0,0,16,0.59
2024_01_ARI_BUF,202409080buf,2024,REG,1,Matt Prater,PratMa20,K,ARI,BUF,0,0,0,0,10,0.37
2024_01_ARI_BUF,202409080buf,2024,REG,1,Blake Gillikin,GillBl00,P,ARI,BUF,0,0,0,0,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,Aaron Brewer,BrewAa00,LS,ARI,BUF,0,0,0,0,6,0.22
2024_01_ARI_BUF,202409080buf,2024,REG,1,Isaiah Adams,AdamIs01,G,ARI,BUF,0,0,0,0,4,0.15
2024_01_ARI_BUF,202409080buf,2024,REG,1,Trystan Colon-Castillo,ColoTr01,C,ARI,BUF,0,0,0,0,4,0.15
2024_01_BAL_KC,202409050kan,2024,REG,1,Jawaan Taylor,TaylJa02,T,KC,BAL,54,1,0,0,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Creed Humphrey,HumpCr00,C,KC,BAL,54,1,0,0,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Kingsley Suamataia,SuamKi00,T,KC,BAL,54,1,0,0,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Trey Smith,SmitTr05,G,KC,BAL,54,1,0,0,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Patrick Mahomes,MahoPa00,QB,KC,BAL,54,1,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Joe Thuney,ThunJo00,G,KC,BAL,54,1,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Travis Kelce,KelcTr00,TE,KC,BAL,48,0.89,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Isiah Pacheco,PachIs00,RB,KC,BAL,43,0.8,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Rashee Rice,RiceRa01,WR,KC,BAL,42,0.78,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Xavier Worthy,WortXa00,WR,KC,BAL,34,0.63,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Noah Gray,GrayNo00,TE,KC,BAL,29,0.54,0,0,15,0.58
2024_01_BAL_KC,202409050kan,2024,REG,1,Justin Watson,WatsJu01,WR,KC,BAL,28,0.52,0,0,2,0.08
2024_01_BAL_KC,202409050kan,2024,REG,1,JuJu Smith-Schuster,SmitJu00,WR,KC,BAL,12,0.22,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Jared Wiley,WileJa00,TE,KC,BAL,11,0.2,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Skyy Moore,MoorSk01,WR,KC,BAL,10,0.19,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Samaje Perine,PeriSa00,RB,KC,BAL,8,0.15,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Carson Steele,SteeCa00,RB,KC,BAL,5,0.09,0,0,16,0.62
2024_01_BAL_KC,202409050kan,2024,REG,1,Justin Reid,ReidJu00,SS,KC,BAL,0,0,80,1,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Nick Bolton,BoltNi00,LB,KC,BAL,0,0,80,1,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Bryan Cook,CookBr02,FS,KC,BAL,0,0,80,1,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Trent McDuffie,McDuTr00,CB,KC,BAL,0,0,80,1,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Jaylen Watson,WatsJa02,CB,KC,BAL,0,0,77,0.96,6,0.23
2024_01_BAL_KC,202409050kan,2024,REG,1,Drue Tranquill,TranDr00,LB,KC,BAL,0,0,67,0.84,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,George Karlaftis III,KarlGe00,DE,KC,BAL,0,0,64,0.8,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Tershawn Wharton,WharTe00,DT,KC,BAL,0,0,61,0.76,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Chris Jones,JoneCh09,DT,KC,BAL,0,0,57,0.71,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Leo Chenal,ChenLe00,LB,KC,BAL,0,0,48,0.6,21,0.81
2024_01_BAL_KC,202409050kan,2024,REG,1,Chamarri Conner,ConnCh01,FS,KC,BAL,0,0,46,0.58,21,0.81
2024_01_BAL_KC,202409050kan,2024,REG,1,Michael Danna,DannMi00,DE,KC,BAL,0,0,45,0.56,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Joshua Williams,WillJo03,CB,KC,BAL,0,0,32,0.4,20,0.77
2024_01_BAL_KC,202409050kan,2024,REG,1,Mike Pennel,PennMi00,NT,KC,BAL,0,0,23,0.29,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Felix Anudike-Uzomah,AnudFe00,DE,KC,BAL,0,0,18,0.23,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Derrick Nnadi,NnadDe00,DT,KC,BAL,0,0,13,0.16,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Malik Herring,HerrMa02,DE,KC,BAL,0,0,9,0.11,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Jaden Hicks,HickJa01,SS,KC,BAL,0,0,0,0,21,0.81
2024_01_BAL_KC,202409050kan,2024,REG,1,Jack Cochrane,CochJa00,LB,KC,BAL,0,0,0,0,21,0.81
2024_01_BAL_KC,202409050kan,2024,REG,1,Christian Roland-Wallace,RolaCh00,CB,KC,BAL,0,0,0,0,16,0.62
2024_01_BAL_KC,202409050kan,2024,REG,1,Cam Jones,JoneCa04,LB,KC,BAL,0,0,0,0,16,0.62
2024_01_BAL_KC,202409050kan,2024,REG,1,Nazeeh Johnson,JohnNa01,CB,KC,BAL,0,0,0,0,12,0.46
2024_01_BAL_KC,202409050kan,2024,REG,1,Harrison Butker,ButkHa00,K,KC,BAL,0,0,0,0,11,0.42
2024_01_BAL_KC,202409050kan,2024,REG,1,James Winchester,WincJa00,LS,KC,BAL,0,0,0,0,8,0.31
2024_01_BAL_KC,202409050kan,2024,REG,1,Matt Araiza,AraiMa00,P,KC,BAL,0,0,0,0,8,0.31
2024_01_BAL_KC,202409050kan,2024,REG,1,Mecole Hardman,HardMe00,WR,KC,BAL,0,0,0,0,7,0.27
2024_01_BAL_KC,202409050kan,2024,REG,1,Hunter Nourzad,NourHu00,C,KC,BAL,0,0,0,0,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Wanya Morris,MorrWa01,T,KC,BAL,0,0,0,0,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Mike Caliendo,CaliMi00,G,KC,BAL,0,0,0,0,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Andrew Vorhees,VorhAn00,G,BAL,KC,80,1,0,0,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Daniel Faalele,FaalDa00,T,BAL,KC,80,1,0,0,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Tyler Linderbaum,LindTy00,C,BAL,KC,80,1,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Lamar Jackson,JackLa00,QB,BAL,KC,80,1,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Ronnie Stanley,StanRo00,T,BAL,KC,80,1,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Zay Flowers,FlowZa00,WR,BAL,KC,71,0.89,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Rashod Bateman,BateRa00,WR,BAL,KC,67,0.84,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Patrick Mekari,MekaPa00,G,BAL,KC,60,0.75,0,0,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Mark Andrews,AndrMa00,TE,BAL,KC,59,0.74,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Isaiah Likely,LikeIs00,TE,BAL,KC,53,0.66,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Justice Hill,HillJu00,RB,BAL,KC,43,0.54,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Derrick Henry,HenrDe00,RB,BAL,KC,37,0.46,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Nelson Agholor,AghoNe00,WR,BAL,KC,30,0.38,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Roger Rosengarten,RoseRo01,T,BAL,KC,20,0.25,0,0,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Patrick Ricard,RicaPa00,FB,BAL,KC,19,0.24,0,0,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Tylan Wallace,WallTy00,WR,BAL,KC,9,0.11,0,0,14,0.54
2024_01_BAL_KC,202409050kan,2024,REG,1,Charlie Kolar,KolaCh00,TE,BAL,KC,8,0.1,0,0,20,0.77
2024_01_BAL_KC,202409050kan,2024,REG,1,Deonte Harty,HarrDe07,WR,BAL,KC,4,0.05,0,0,9,0.35
2024_01_BAL_KC,202409050kan,2024,REG,1,Brandon Stephens,StepBr01,FS,BAL,KC,0,0,54,1,1,0.04
2024_01_BAL_KC,202409050kan,2024,REG,1,Roquan Smith,SmitRo07,LB,BAL,KC,0,0,54,1,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Marcus Williams,WillMa06,FS,BAL,KC,0,0,54,1,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Marlon Humphrey,HumpMa00,CB,BAL,KC,0,0,54,1,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Kyle Hamilton,HamiKy00,SS,BAL,KC,0,0,51,0.94,1,0.04
2024_01_BAL_KC,202409050kan,2024,REG,1,Odafe Oweh,OwehJa00,LB,BAL,KC,0,0,46,0.85,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Nnamdi Madubuike,MaduJu00,DT,BAL,KC,0,0,40,0.74,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Trenton Simpson,SimpTr00,LB,BAL,KC,0,0,38,0.7,13,0.5
2024_01_BAL_KC,202409050kan,2024,REG,1,Travis Jones,JoneTr00,DT,BAL,KC,0,0,33,0.61,11,0.42
2024_01_BAL_KC,202409050kan,2024,REG,1,David Ojabo,OjabDa00,LB,BAL,KC,0,0,25,0.46,5,0.19
2024_01_BAL_KC,202409050kan,2024,REG,1,Eddie Jackson,JackEd01,FS,BAL,KC,0,0,22,0.41,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Michael Pierce,PierMi00,NT,BAL,KC,0,0,20,0.37,1,0.04
2024_01_BAL_KC,202409050kan,2024,REG,1,Kyle Van Noy,VanNKy00,LB,BAL,KC,0,0,20,0.37,0,0
2024_01_BAL_KC,202409050kan,2024,REG,1,Broderick Washington Jr.,WashBr01,DE,BAL,KC,0,0,18,0.33,6,0.23
2024_01_BAL_KC,202409050kan,2024,REG,1,Nate Wiggins,WiggNa00,CB,BAL,KC,0,0,17,0.31,11,0.42
2024_01_BAL_KC,202409050kan,2024,REG,1,Malik Harrison,HarrMa06,LB,BAL,KC,0,0,15,0.28,21,0.81
2024_01_BAL_KC,202409050kan,2024,REG,1,Tavius Robinson,RobiTa00,LB,BAL,KC,0,0,14,0.26,18,0.69
2024_01_BAL_KC,202409050kan,2024,REG,1,Jalyn Armour-Davis,ArmoJa00,CB,BAL,KC,0,0,14,0.26,14,0.54
2024_01_BAL_KC,202409050kan,2024,REG,1,Ar'Darius Washington,WashAr00,FS,BAL,KC,0,0,5,0.09,8,0.31
2024_01_BAL_KC,202409050kan,2024,REG,1,Ka'dar Hollman,HollKa00,CB,BAL,KC,0,0,0,0,21,0.81
2024_01_BAL_KC,202409050kan,2024,REG,1,Chris Board,BoarCh00,LB,BAL,KC,0,0,0,0,21,0.81
2024_01_BAL_KC,202409050kan,2024,REG,1,Sanoussi Kane,KaneSa00,SS,BAL,KC,0,0,0,0,20,0.77
2024_01_BAL_KC,202409050kan,2024,REG,1,Josh Ross,RossJo01,LB,BAL,KC,0,0,0,0,15,0.58
2024_01_BAL_KC,202409050kan,2024,REG,1,Justin Tucker,TuckJu00,K,BAL,KC,0,0,0,0,10,0.39
2024_01_BAL_KC,202409050kan,2024,REG,1,Jordan Stout,StouJo00,P,BAL,KC,0,0,0,0,7,0.27
2024_01_BAL_KC,202409050kan,2024,REG,1,Nick Moore,MoorNi00,LS,BAL,KC,0,0,0,0,7,0.27
2024_01_BAL_KC,202409050kan,2024,REG,1,John Kelly,KellJo00,RB,BAL,KC,0,0,0,0,6,0.23
2024_01_BAL_KC,202409050kan,2024,REG,1,Ben Cleveland,ClevBe00,G,BAL,KC,0,0,0,0,5,0.19
2024_01_CAR_NO,202409080nor,2024,REG,1,Erik McCoy,McCoEr01,C,NO,CAR,66,1,0,0,9,0.3
2024_01_CAR_NO,202409080nor,2024,REG,1,Taliese Fuaga,FuagTa00,T,NO,CAR,66,1,0,0,9,0.3
2024_01_CAR_NO,202409080nor,2024,REG,1,Trevor Penning,PennTr00,T,NO,CAR,66,1,0,0,9,0.3
2024_01_CAR_NO,202409080nor,2024,REG,1,Cesar Ruiz,RuizCe00,G,NO,CAR,60,0.91,0,0,9,0.3
2024_01_CAR_NO,202409080nor,2024,REG,1,Derek Carr,CarrDe02,QB,NO,CAR,60,0.91,0,0,0,0
2024_01_CAR_NO,202409080nor,2024,REG,1,Chris Olave,OlavCh00,WR,NO,CAR,52,0.79,0,0,0,0
2024_01_CAR_NO,202409080nor,2024,REG,1,Foster Moreau,MoreFo00,TE,NO,CAR,51,0.77,0,0,8,0.27
2024_01_CAR_NO,202409080nor,2024,REG,1,Rashid Shaheed,ShahRa00,WR,NO,CAR,45,0.68,0,0,5,0.17
2024_01_CAR_NO,202409080nor,2024,REG,1,Lucas Patrick,PatrLu00,C,NO,CAR,36,0.55,0,0,6,0.2
2024_01_CAR_NO,202409080nor,2024,REG,1,Alvin Kamara,KamaAl00,RB,NO,CAR,34,0.52,0,0,0,0
2024_01_CAR_NO,202409080nor,2024,REG,1,Landon Young,YounLa00,T,NO,CAR,31,0.47,0,0,9,0.3
2024_01_CAR_NO,202409080nor,2024,REG,1,Cedrick Wilson Jr.,WilsCe01,WR,NO,CAR,29,0.44,0,0,14,0.47
2024_01_CAR_NO,202409080nor,2024,REG,1,Adam Prentice,PrenAd00,FB,NO,CAR,24,0.36,0,0,5,0.17
2024_01_CAR_NO,202409080nor,2024,REG,1,Juwan Johnson,JohnJu02,TE,NO,CAR,23,0.35,0,0,4,0.13
2024_01_CAR_NO,202409080nor,2024,REG,1,Jamaal Williams,WillJa06,RB,NO,CAR,22,0.33,0,0,1,0.03
2024_01_CAR_NO,202409080nor,2024,REG,1,Taysom Hill,HillTa00,TE,NO,CAR,21,0.32,0,0,9,0.3
2024_01_CAR_NO,202409080nor,2024,REG,1,Mason Tipton,TiptMa00,WR,NO,CAR,17,0.26,0,0,0,0
2024_01_CAR_NO,202409080nor,2024,REG,1,Oli Udoh,UdohOl01,G,NO,CAR,6,0.09,0,0,3,0.1
2024_01_CAR_NO,202409080nor,2024,REG,1,Bub Means,MeanBu00,WR,NO,CAR,6,0.09,0,0,2,0.07
2024_01_CAR_NO,202409080nor,2024,REG,1,Jake Haener,HaenJa00,QB,NO,CAR,6,0.09,0,0,0,0
2024_01_CAR_NO,202409080nor,2024,REG,1,Jordan Mims,MimsJo00,RB,NO,CAR,5,0.08,0,0,1,0.03
2024_01_CAR_NO,202409080nor,2024,REG,1,Will Harris,HarrWi02,SS,NO,CAR,0,0,59,1,12,0.4
2024_01_CAR_NO,202409080nor,2024,REG,1,Paulson Adebo,AdebPa00,CB,NO,CAR,0,0,54,0.92,0,0
